id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,genres,description
381,381,381,381,1,6027813353,8573359015908,"David Taylor, David Johnson, Linda Smith",1909.0,The Abode,The Abode,eng,2.83,5160,5160,516,1548,1290,1032,774,516,https://example.com/bookcovers/381.jpg,https://example.com/bookcovers/small/381.jpg,"Non-fiction, Thriller","This is a fictional description for the book 'The Abode' by David Taylor, David Johnson, Linda Smith."
382,382,382,382,1,3453214527,4087402665751,Michael Brown,1919.0,"Das einzige Kind, Im Zeichen des Löwen","Das einzige Kind, Im Zeichen des Löwen",eng,4.66,576,576,57,5,23,57,144,347,https://example.com/bookcovers/382.jpg,https://example.com/bookcovers/small/382.jpg,Romance,"This is a fictional description for the book 'Das einzige Kind, Im Zeichen des Löwen' by Michael Brown."
383,383,383,383,1,6344404671,9025924982171,"Michael Johnson, James Johnson, James Taylor",1936.0,Las estrellas nos atacan,Las estrellas nos atacan,eng,2.05,8247,8247,824,2474,2061,1649,1237,826,https://example.com/bookcovers/383.jpg,https://example.com/bookcovers/small/383.jpg,Fantasy,"This is a fictional description for the book 'Las estrellas nos atacan' by Michael Johnson, James Johnson, James Taylor."
384,384,384,384,1,8223403600,1717014677527,"David Taylor, Emily Wilson, Michael Moore",1939.0,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,eng,2.24,2992,2992,299,897,748,598,448,301,https://example.com/bookcovers/384.jpg,https://example.com/bookcovers/small/384.jpg,"Self-help, Horror, Biography","This is a fictional description for the book 'Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie' by David Taylor, Emily Wilson, Michael Moore."
385,385,385,385,1,8850222747,7775496919802,"Michelle Wilson, James Johnson, James Wilson",1954.0,The Discerning Heart: Exploring the Christian Path,The Discerning Heart: Exploring the Christian Path,eng,4.33,4213,4213,421,84,337,631,1474,1687,https://example.com/bookcovers/385.jpg,https://example.com/bookcovers/small/385.jpg,"Young Adult, Mystery","This is a fictional description for the book 'The Discerning Heart: Exploring the Christian Path' by Michelle Wilson, James Johnson, James Wilson."
386,386,386,386,1,9099570925,2617226264671,"David Davis, Michelle Johnson",2021.0,India and Israel against Islamic terror,India and Israel against Islamic terror,eng,4.86,4213,4213,421,42,168,421,1053,2529,https://example.com/bookcovers/386.jpg,https://example.com/bookcovers/small/386.jpg,"Mystery, Non-fiction, Historical Fiction","This is a fictional description for the book 'India and Israel against Islamic terror' by David Davis, Michelle Johnson."
387,387,387,387,1,0559267375,7391569950179,"Linda Miller, Sarah Moore, John Brown",1966.0,Walking and climbing,Walking and climbing,eng,3.05,6387,6387,638,638,958,2554,1596,641,https://example.com/bookcovers/387.jpg,https://example.com/bookcovers/small/387.jpg,Romance,"This is a fictional description for the book 'Walking and climbing' by Linda Miller, Sarah Moore, John Brown."
388,388,388,388,1,7432567111,6486073849783,"Michael Taylor, James Taylor, Linda Anderson",1977.0,ASURA SOVEREIGN 30,ASURA SOVEREIGN 30,eng,2.53,7507,7507,750,2252,1876,1501,1126,752,https://example.com/bookcovers/388.jpg,https://example.com/bookcovers/small/388.jpg,"Young Adult, Mystery, Literary Fiction","This is a fictional description for the book 'ASURA SOVEREIGN 30' by Michael Taylor, James Taylor, Linda Anderson."
389,389,389,389,1,3921590840,2946317188417,Linda Moore,1991.0,"When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation","When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation",eng,4.52,9216,9216,921,92,368,921,2304,5531,https://example.com/bookcovers/389.jpg,https://example.com/bookcovers/small/389.jpg,"Literary Fiction, Non-fiction, Fantasy","This is a fictional description for the book 'When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation' by Linda Moore."
390,390,390,390,1,0340042289,5389670833565,"Linda Smith, Linda Anderson",1968.0,Snap,Snap,eng,3.93,1785,1785,178,89,178,446,714,358,https://example.com/bookcovers/390.jpg,https://example.com/bookcovers/small/390.jpg,"Thriller, Historical Fiction","This is a fictional description for the book 'Snap' by Linda Smith, Linda Anderson."
391,391,391,391,1,6689007203,1736327836674,"Robert Smith, Sarah Johnson",1991.0,The Wandering Inn: Book 2 - Fae and Fare,The Wandering Inn: Book 2 - Fae and Fare,eng,2.19,4808,4808,480,1442,1202,961,721,482,https://example.com/bookcovers/391.jpg,https://example.com/bookcovers/small/391.jpg,"Romance, Non-fiction","This is a fictional description for the book 'The Wandering Inn: Book 2 - Fae and Fare' by Robert Smith, Sarah Johnson."
392,392,392,392,1,5362348368,6884660941484,"Emily Anderson, Robert Anderson",1957.0,Shelter folks,Shelter folks,eng,3.78,2691,2691,269,134,269,672,1076,540,https://example.com/bookcovers/392.jpg,https://example.com/bookcovers/small/392.jpg,Biography,"This is a fictional description for the book 'Shelter folks' by Emily Anderson, Robert Anderson."
393,393,393,393,1,5967621156,9371292819966,"Emily Anderson, Robert Wilson",2007.0,"The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich","The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich",eng,3.03,5740,5740,574,574,861,2296,1435,574,https://example.com/bookcovers/393.jpg,https://example.com/bookcovers/small/393.jpg,"Non-fiction, Science Fiction","This is a fictional description for the book 'The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich' by Emily Anderson, Robert Wilson."
394,394,394,394,1,1784310989,5750912609746,"John Davis, Michael Miller",1945.0,MacLaurin's Lady,MacLaurin's Lady,eng,1.93,2016,2016,201,604,504,403,302,203,https://example.com/bookcovers/394.jpg,https://example.com/bookcovers/small/394.jpg,"Horror, Non-fiction, Fantasy","This is a fictional description for the book 'MacLaurin's Lady' by John Davis, Michael Miller."
395,395,395,395,1,3535416059,8376609626501,"Linda Miller, Michael Davis",2023.0,The Bay,The Bay,eng,2.48,1229,1229,122,368,307,245,184,125,https://example.com/bookcovers/395.jpg,https://example.com/bookcovers/small/395.jpg,"Fantasy, Thriller, Romance","This is a fictional description for the book 'The Bay' by Linda Miller, Michael Davis."
396,396,396,396,1,3659750055,1606586524770,"John Smith, James Miller, Jennifer Davis",1929.0,The Boyband Murder Mystery,The Boyband Murder Mystery,eng,1.24,3187,3187,318,956,796,637,478,320,https://example.com/bookcovers/396.jpg,https://example.com/bookcovers/small/396.jpg,"Young Adult, Mystery, Science Fiction","This is a fictional description for the book 'The Boyband Murder Mystery' by John Smith, James Miller, Jennifer Davis."
397,397,397,397,1,7839574925,3292440018774,Emily Brown,1964.0,Misfortune Cookie,Misfortune Cookie,eng,3.89,3022,3022,302,151,302,755,1208,606,https://example.com/bookcovers/397.jpg,https://example.com/bookcovers/small/397.jpg,Fantasy,This is a fictional description for the book 'Misfortune Cookie' by Emily Brown.
398,398,398,398,1,5414963784,6091767286019,Jennifer Moore,2016.0,"Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho","Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho",eng,3.93,4675,4675,467,233,467,1168,1870,937,https://example.com/bookcovers/398.jpg,https://example.com/bookcovers/small/398.jpg,Historical Fiction,"This is a fictional description for the book 'Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho' by Jennifer Moore."
399,399,399,399,1,2031875827,6082245826481,"Emily Johnson, John Thomas, John Thomas",1923.0,The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices,The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices,eng,3.6,7348,7348,734,367,734,1837,2939,1471,https://example.com/bookcovers/399.jpg,https://example.com/bookcovers/small/399.jpg,"Fantasy, Mystery, Non-fiction","This is a fictional description for the book 'The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices' by Emily Johnson, John Thomas, John Thomas."
400,400,400,400,1,6498433615,3245545605129,Jennifer Miller,1918.0,The Height of the Scream,The Height of the Scream,eng,3.17,1982,1982,198,198,297,792,495,200,https://example.com/bookcovers/400.jpg,https://example.com/bookcovers/small/400.jpg,"Science Fiction, Historical Fiction, Young Adult",This is a fictional description for the book 'The Height of the Scream' by Jennifer Miller.
401,401,401,401,1,5618961960,3614461966112,"Jennifer Moore, Linda Anderson",1939.0,Woodrow Wilson,Woodrow Wilson,eng,4.27,2464,2464,246,49,197,369,862,987,https://example.com/bookcovers/401.jpg,https://example.com/bookcovers/small/401.jpg,"Biography, Historical Fiction","This is a fictional description for the book 'Woodrow Wilson' by Jennifer Moore, Linda Anderson."
402,402,402,402,1,8726409196,6881962044895,"James Anderson, David Johnson, Linda Miller",1916.0,"Hallo, hier bin ich!","Hallo, hier bin ich!",eng,1.55,5172,5172,517,1551,1293,1034,775,519,https://example.com/bookcovers/402.jpg,https://example.com/bookcovers/small/402.jpg,Non-fiction,"This is a fictional description for the book 'Hallo, hier bin ich!' by James Anderson, David Johnson, Linda Miller."
403,403,403,403,1,7996271526,4295050019684,"Linda Anderson, John Miller, John Miller",2013.0,Die Prüfungen der Engel,Die Prüfungen der Engel,eng,4.62,7246,7246,724,72,289,724,1811,4350,https://example.com/bookcovers/403.jpg,https://example.com/bookcovers/small/403.jpg,"Non-fiction, Historical Fiction","This is a fictional description for the book 'Die Prüfungen der Engel' by Linda Anderson, John Miller, John Miller."
404,404,404,404,1,6638592535,9679259245244,"Robert Davis, Emily Johnson, Michael Smith",1981.0,A Life's Work: Learning to Overrule My Mindless Brain,A Life's Work: Learning to Overrule My Mindless Brain,eng,3.35,8976,8976,897,897,1346,3590,2244,899,https://example.com/bookcovers/404.jpg,https://example.com/bookcovers/small/404.jpg,"Science Fiction, Literary Fiction, Thriller","This is a fictional description for the book 'A Life's Work: Learning to Overrule My Mindless Brain' by Robert Davis, Emily Johnson, Michael Smith."
405,405,405,405,1,7009625155,5453915742285,Jennifer Moore,1999.0,A Bag of Bones N' Chocolate Biscuits,A Bag of Bones N' Chocolate Biscuits,eng,2.62,6844,6844,684,2053,1711,1368,1026,686,https://example.com/bookcovers/405.jpg,https://example.com/bookcovers/small/405.jpg,"Romance, Fantasy, Biography",This is a fictional description for the book 'A Bag of Bones N' Chocolate Biscuits' by Jennifer Moore.
406,406,406,406,1,0776332832,8738585853567,"Linda Davis, Emily Taylor, Michelle Anderson",1947.0,The Gumma wars,The Gumma wars,eng,3.1,7828,7828,782,782,1174,3131,1957,784,https://example.com/bookcovers/406.jpg,https://example.com/bookcovers/small/406.jpg,Fantasy,"This is a fictional description for the book 'The Gumma wars' by Linda Davis, Emily Taylor, Michelle Anderson."
407,407,407,407,1,9401179443,1789859039205,"Robert Wilson, Robert Davis",1976.0,Mimis Village And How Basic Health Care Transformed It,Mimis Village And How Basic Health Care Transformed It,eng,4.16,5555,5555,555,111,444,833,1944,2223,https://example.com/bookcovers/407.jpg,https://example.com/bookcovers/small/407.jpg,Thriller,"This is a fictional description for the book 'Mimis Village And How Basic Health Care Transformed It' by Robert Wilson, Robert Davis."
408,408,408,408,1,9377832218,1910912310611,Sarah Anderson,2016.0,World War II,World War II,eng,1.17,6205,6205,620,1861,1551,1241,930,622,https://example.com/bookcovers/408.jpg,https://example.com/bookcovers/small/408.jpg,"Non-fiction, Thriller",This is a fictional description for the book 'World War II' by Sarah Anderson.
409,409,409,409,1,9748731464,9791158887907,"John Moore, Emily Brown",1968.0,Ninna nanna,Ninna nanna,eng,4.03,2009,2009,200,40,160,301,703,805,https://example.com/bookcovers/409.jpg,https://example.com/bookcovers/small/409.jpg,"Literary Fiction, Fantasy, Historical Fiction","This is a fictional description for the book 'Ninna nanna' by John Moore, Emily Brown."
410,410,410,410,1,8270081066,5296466609178,"Michael Johnson, Linda Smith, Robert Johnson",1933.0,The Holiday Trap,The Holiday Trap,eng,2.02,5036,5036,503,1510,1259,1007,755,505,https://example.com/bookcovers/410.jpg,https://example.com/bookcovers/small/410.jpg,"Self-help, Fantasy, Horror","This is a fictional description for the book 'The Holiday Trap' by Michael Johnson, Linda Smith, Robert Johnson."
411,411,411,411,1,8232532733,0494948063512,"Linda Wilson, Emily Taylor",2009.0,Something Special,Something Special,eng,1.78,4150,4150,415,1245,1037,830,622,416,https://example.com/bookcovers/411.jpg,https://example.com/bookcovers/small/411.jpg,"Self-help, Horror, Science Fiction","This is a fictional description for the book 'Something Special' by Linda Wilson, Emily Taylor."
412,412,412,412,1,5122101756,1576426345674,"David Smith, Sarah Wilson",1914.0,Palatul de hârtie,Palatul de hârtie,eng,3.02,7451,7451,745,745,1117,2980,1862,747,https://example.com/bookcovers/412.jpg,https://example.com/bookcovers/small/412.jpg,"Mystery, Historical Fiction, Literary Fiction","This is a fictional description for the book 'Palatul de hârtie' by David Smith, Sarah Wilson."
413,413,413,413,1,1204101333,7258399077782,"Michael Taylor, Michelle Taylor, Sarah Thomas",2003.0,Alacrity,Alacrity,eng,4.1,7455,7455,745,149,596,1118,2609,2983,https://example.com/bookcovers/413.jpg,https://example.com/bookcovers/small/413.jpg,Literary Fiction,"This is a fictional description for the book 'Alacrity' by Michael Taylor, Michelle Taylor, Sarah Thomas."
414,414,414,414,1,8672238932,1614768290015,Emily Anderson,1986.0,Deadly Force,Deadly Force,eng,4.65,3799,3799,379,37,151,379,949,2283,https://example.com/bookcovers/414.jpg,https://example.com/bookcovers/small/414.jpg,"Fantasy, Science Fiction",This is a fictional description for the book 'Deadly Force' by Emily Anderson.
415,415,415,415,1,8416548931,5401125806621,"James Anderson, Michelle Johnson, David Moore",1920.0,Bitter Sweet Distraction,Bitter Sweet Distraction,eng,4.94,4279,4279,427,42,171,427,1069,2570,https://example.com/bookcovers/415.jpg,https://example.com/bookcovers/small/415.jpg,"Thriller, Fantasy, Self-help","This is a fictional description for the book 'Bitter Sweet Distraction' by James Anderson, Michelle Johnson, David Moore."
416,416,416,416,1,2935385491,2413289152561,"Michelle Wilson, David Miller, John Anderson",1910.0,Jilted,Jilted,eng,3.88,4749,4749,474,237,474,1187,1899,952,https://example.com/bookcovers/416.jpg,https://example.com/bookcovers/small/416.jpg,Romance,"This is a fictional description for the book 'Jilted' by Michelle Wilson, David Miller, John Anderson."
417,417,417,417,1,7137446562,0984256802197,Michael Miller,1979.0,The Science of Storytelling,The Science of Storytelling,eng,4.4,8352,8352,835,167,668,1252,2923,3342,https://example.com/bookcovers/417.jpg,https://example.com/bookcovers/small/417.jpg,"Romance, Mystery",This is a fictional description for the book 'The Science of Storytelling' by Michael Miller.
418,418,418,418,1,8968053107,2271062371529,Robert Smith,1911.0,A Colorado Match                            Love Inspired,A Colorado Match                            Love Inspired,eng,4.65,2398,2398,239,23,95,239,599,1442,https://example.com/bookcovers/418.jpg,https://example.com/bookcovers/small/418.jpg,"Literary Fiction, Thriller, Science Fiction",This is a fictional description for the book 'A Colorado Match                            Love Inspired' by Robert Smith.
419,419,419,419,1,8108053857,7568292371059,"Michelle Brown, Emily Davis",1976.0,A Fine Line: A balance to survive,A Fine Line: A balance to survive,eng,3.21,1523,1523,152,152,228,609,380,154,https://example.com/bookcovers/419.jpg,https://example.com/bookcovers/small/419.jpg,Self-help,"This is a fictional description for the book 'A Fine Line: A balance to survive' by Michelle Brown, Emily Davis."
420,420,420,420,1,4720448868,7751866354361,Robert Davis,1958.0,Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life,Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life,eng,4.51,3429,3429,342,34,137,342,857,2059,https://example.com/bookcovers/420.jpg,https://example.com/bookcovers/small/420.jpg,Horror,This is a fictional description for the book 'Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life' by Robert Davis.
421,421,421,421,1,2478155119,1611316109664,Emily Johnson,1943.0,Great sects and schisms in Judaism,Great sects and schisms in Judaism,eng,3.46,3065,3065,306,306,459,1226,766,308,https://example.com/bookcovers/421.jpg,https://example.com/bookcovers/small/421.jpg,"Literary Fiction, Horror, Young Adult",This is a fictional description for the book 'Great sects and schisms in Judaism' by Emily Johnson.
422,422,422,422,1,9360436416,9855872546384,"Michael Smith, Emily Johnson, Jennifer Miller",1916.0,When the Night Falls,When the Night Falls,eng,2.24,1419,1419,141,425,354,283,212,145,https://example.com/bookcovers/422.jpg,https://example.com/bookcovers/small/422.jpg,Young Adult,"This is a fictional description for the book 'When the Night Falls' by Michael Smith, Emily Johnson, Jennifer Miller."
423,423,423,423,1,6034303553,6526733905097,"Michelle Anderson, Emily Moore",1962.0,The lady of secrets,The lady of secrets,eng,4.76,8170,8170,817,81,326,817,2042,4904,https://example.com/bookcovers/423.jpg,https://example.com/bookcovers/small/423.jpg,"Fantasy, Young Adult","This is a fictional description for the book 'The lady of secrets' by Michelle Anderson, Emily Moore."
424,424,424,424,1,0187177992,6060359164434,"David Brown, James Brown, Jennifer Moore",1942.0,We Are Theologians: Strengthening the People of God,We Are Theologians: Strengthening the People of God,eng,1.83,9314,9314,931,2794,2328,1862,1397,933,https://example.com/bookcovers/424.jpg,https://example.com/bookcovers/small/424.jpg,"Mystery, Literary Fiction, Horror","This is a fictional description for the book 'We Are Theologians: Strengthening the People of God' by David Brown, James Brown, Jennifer Moore."
425,425,425,425,1,2070181988,6453770455523,"Linda Smith, Linda Anderson, Emily Davis",1949.0,Girls out late (Girls #3),Girls out late (Girls #3),eng,1.8,9704,9704,970,2911,2426,1940,1455,972,https://example.com/bookcovers/425.jpg,https://example.com/bookcovers/small/425.jpg,"Fantasy, Mystery, Romance","This is a fictional description for the book 'Girls out late (Girls #3)' by Linda Smith, Linda Anderson, Emily Davis."
426,426,426,426,1,4927124152,1902184296369,Robert Smith,2002.0,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,eng,4.42,9947,9947,994,198,795,1492,3481,3981,https://example.com/bookcovers/426.jpg,https://example.com/bookcovers/small/426.jpg,"Horror, Mystery, Historical Fiction",This is a fictional description for the book 'What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream' by Robert Smith.
427,427,427,427,1,7536357280,6167005760896,"David Thomas, Emily Moore, John Taylor",1903.0,Economics For Dummies,Economics For Dummies,eng,1.14,7885,7885,788,2365,1971,1577,1182,790,https://example.com/bookcovers/427.jpg,https://example.com/bookcovers/small/427.jpg,Non-fiction,"This is a fictional description for the book 'Economics For Dummies' by David Thomas, Emily Moore, John Taylor."
428,428,428,428,1,8373569844,3057836369849,Michelle Taylor,1994.0,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,eng,1.63,1890,1890,189,567,472,378,283,190,https://example.com/bookcovers/428.jpg,https://example.com/bookcovers/small/428.jpg,Horror,This is a fictional description for the book 'Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them' by Michelle Taylor.
429,429,429,429,1,6677811348,4806410752288,"Sarah Davis, Sarah Wilson",1979.0,Moving Up On Manolos,Moving Up On Manolos,eng,4.64,4031,4031,403,40,161,403,1007,2420,https://example.com/bookcovers/429.jpg,https://example.com/bookcovers/small/429.jpg,Science Fiction,"This is a fictional description for the book 'Moving Up On Manolos' by Sarah Davis, Sarah Wilson."
430,430,430,430,1,6170423708,6729858981080,"David Johnson, John Smith, Jennifer Wilson",1964.0,The British Constitution,The British Constitution,eng,2.77,4057,4057,405,1217,1014,811,608,407,https://example.com/bookcovers/430.jpg,https://example.com/bookcovers/small/430.jpg,"Literary Fiction, Biography","This is a fictional description for the book 'The British Constitution' by David Johnson, John Smith, Jennifer Wilson."
431,431,431,431,1,3689046676,5224743202945,"David Smith, James Smith",1911.0,The Abode,The Abode,eng,2.5,8106,8106,810,2431,2026,1621,1215,813,https://example.com/bookcovers/431.jpg,https://example.com/bookcovers/small/431.jpg,"Non-fiction, Fantasy, Thriller","This is a fictional description for the book 'The Abode' by David Smith, James Smith."
432,432,432,432,1,9888757696,0953553736464,Sarah Moore,1988.0,"Das einzige Kind, Im Zeichen des Löwen","Das einzige Kind, Im Zeichen des Löwen",eng,2.89,9175,9175,917,2752,2293,1835,1376,919,https://example.com/bookcovers/432.jpg,https://example.com/bookcovers/small/432.jpg,Historical Fiction,"This is a fictional description for the book 'Das einzige Kind, Im Zeichen des Löwen' by Sarah Moore."
433,433,433,433,1,8940322588,0533937774708,"Robert Anderson, Jennifer Anderson, John Smith",1916.0,Las estrellas nos atacan,Las estrellas nos atacan,eng,3.5,906,906,90,45,90,226,362,183,https://example.com/bookcovers/433.jpg,https://example.com/bookcovers/small/433.jpg,"Thriller, Literary Fiction, Mystery","This is a fictional description for the book 'Las estrellas nos atacan' by Robert Anderson, Jennifer Anderson, John Smith."
434,434,434,434,1,2598708198,1842699552609,"Michelle Miller, Linda Wilson",1940.0,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,eng,3.68,2091,2091,209,104,209,522,836,420,https://example.com/bookcovers/434.jpg,https://example.com/bookcovers/small/434.jpg,"Romance, Thriller","This is a fictional description for the book 'Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie' by Michelle Miller, Linda Wilson."
435,435,435,435,1,7406380705,4016996742771,"Linda Smith, John Miller",1936.0,The Discerning Heart: Exploring the Christian Path,The Discerning Heart: Exploring the Christian Path,eng,4.98,6165,6165,616,61,246,616,1541,3701,https://example.com/bookcovers/435.jpg,https://example.com/bookcovers/small/435.jpg,Non-fiction,"This is a fictional description for the book 'The Discerning Heart: Exploring the Christian Path' by Linda Smith, John Miller."
436,436,436,436,1,0006742341,6890550712781,Michael Anderson,1968.0,India and Israel against Islamic terror,India and Israel against Islamic terror,eng,4.37,2144,2144,214,42,171,321,750,860,https://example.com/bookcovers/436.jpg,https://example.com/bookcovers/small/436.jpg,"Biography, Self-help, Horror",This is a fictional description for the book 'India and Israel against Islamic terror' by Michael Anderson.
437,437,437,437,1,9386071812,6391297863754,"James Taylor, Jennifer Taylor, John Wilson",1987.0,Walking and climbing,Walking and climbing,eng,4.08,4281,4281,428,85,342,642,1498,1714,https://example.com/bookcovers/437.jpg,https://example.com/bookcovers/small/437.jpg,"Young Adult, Biography, Self-help","This is a fictional description for the book 'Walking and climbing' by James Taylor, Jennifer Taylor, John Wilson."
438,438,438,438,1,9677431187,6791410005581,"Michelle Wilson, Jennifer Johnson",1945.0,ASURA SOVEREIGN 30,ASURA SOVEREIGN 30,eng,2.84,7723,7723,772,2316,1930,1544,1158,775,https://example.com/bookcovers/438.jpg,https://example.com/bookcovers/small/438.jpg,Historical Fiction,"This is a fictional description for the book 'ASURA SOVEREIGN 30' by Michelle Wilson, Jennifer Johnson."
439,439,439,439,1,7350809080,2810703330259,James Moore,1951.0,"When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation","When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation",eng,4.67,2497,2497,249,24,99,249,624,1501,https://example.com/bookcovers/439.jpg,https://example.com/bookcovers/small/439.jpg,"Science Fiction, Non-fiction","This is a fictional description for the book 'When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation' by James Moore."
440,440,440,440,1,9187267655,1728595220729,David Davis,1971.0,Snap,Snap,eng,2.15,9593,9593,959,2877,2398,1918,1438,962,https://example.com/bookcovers/440.jpg,https://example.com/bookcovers/small/440.jpg,"Mystery, Historical Fiction",This is a fictional description for the book 'Snap' by David Davis.
441,441,441,441,1,5136026595,3235521345931,"Sarah Taylor, Robert Johnson, Michelle Miller",1959.0,The Wandering Inn: Book 2 - Fae and Fare,The Wandering Inn: Book 2 - Fae and Fare,eng,3.26,2923,2923,292,292,438,1169,730,294,https://example.com/bookcovers/441.jpg,https://example.com/bookcovers/small/441.jpg,"Literary Fiction, Biography, Science Fiction","This is a fictional description for the book 'The Wandering Inn: Book 2 - Fae and Fare' by Sarah Taylor, Robert Johnson, Michelle Miller."
442,442,442,442,1,1082328224,4475970905306,Michael Brown,1970.0,Shelter folks,Shelter folks,eng,1.23,6812,6812,681,2043,1703,1362,1021,683,https://example.com/bookcovers/442.jpg,https://example.com/bookcovers/small/442.jpg,"Literary Fiction, Mystery",This is a fictional description for the book 'Shelter folks' by Michael Brown.
443,443,443,443,1,3125336641,2362240321478,"David Johnson, Michael Davis, Jennifer Moore",1980.0,"The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich","The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich",eng,4.38,120,120,12,2,9,18,42,49,https://example.com/bookcovers/443.jpg,https://example.com/bookcovers/small/443.jpg,"Self-help, Fantasy, Biography","This is a fictional description for the book 'The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich' by David Johnson, Michael Davis, Jennifer Moore."
444,444,444,444,1,6807801205,8980821581838,"Sarah Anderson, Linda Brown, Robert Wilson",1945.0,MacLaurin's Lady,MacLaurin's Lady,eng,1.91,8486,8486,848,2545,2121,1697,1272,851,https://example.com/bookcovers/444.jpg,https://example.com/bookcovers/small/444.jpg,"Fantasy, Horror, Non-fiction","This is a fictional description for the book 'MacLaurin's Lady' by Sarah Anderson, Linda Brown, Robert Wilson."
445,445,445,445,1,3837160328,7413980204363,"Michelle Johnson, Jennifer Anderson",1903.0,The Bay,The Bay,eng,3.99,6129,6129,612,306,612,1532,2451,1228,https://example.com/bookcovers/445.jpg,https://example.com/bookcovers/small/445.jpg,"Horror, Romance","This is a fictional description for the book 'The Bay' by Michelle Johnson, Jennifer Anderson."
446,446,446,446,1,1954325886,4187264722292,"Robert Thomas, John Taylor, Linda Davis",2014.0,The Boyband Murder Mystery,The Boyband Murder Mystery,eng,3.05,9715,9715,971,971,1457,3886,2428,973,https://example.com/bookcovers/446.jpg,https://example.com/bookcovers/small/446.jpg,"Self-help, Mystery","This is a fictional description for the book 'The Boyband Murder Mystery' by Robert Thomas, John Taylor, Linda Davis."
447,447,447,447,1,8693151649,9485381785107,"James Brown, Emily Johnson, Emily Smith",1953.0,Misfortune Cookie,Misfortune Cookie,eng,2.13,1228,1228,122,368,307,245,184,124,https://example.com/bookcovers/447.jpg,https://example.com/bookcovers/small/447.jpg,"Thriller, Romance","This is a fictional description for the book 'Misfortune Cookie' by James Brown, Emily Johnson, Emily Smith."
448,448,448,448,1,1949518811,4372146419384,John Smith,1903.0,"Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho","Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho",eng,2.49,8839,8839,883,2651,2209,1767,1325,887,https://example.com/bookcovers/448.jpg,https://example.com/bookcovers/small/448.jpg,"Non-fiction, Self-help, Historical Fiction","This is a fictional description for the book 'Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho' by John Smith."
